order_number,timestamp,filename
JP1928673M00,2020-05-17 17:36:50.349884,MVNCGT-1066-JP1928673M00AB_orig.x_t
JP19282HBM00,2020-05-17 17:36:51.018274,MVNCGT-0988-JP19282HBM00AC_orig.CATPart
JP1928PNDE00,2020-05-17 17:36:51.268829,MVNCGT-1101-JP1928PNDE00AB_orig.stp
JP1928ZPR800,2020-05-17 17:36:51.489725,MVNCGT-0979-JP1928ZPR800AD_orig.step
JP1928RX1B00,2020-05-17 17:36:51.955752,MVNCGT-0978-JP1928RX1B00AD_orig.step
JP1928UEZ900,2020-05-17 17:36:52.435382,MVNCGT-1055-JP1928UEZ900AB_orig.ipt
JP1928W0UM00,2020-05-17 17:36:53.297606,MVNCGT-1005-JP1928W0UM00AB_orig.STEP
JP192887YE00,2020-05-17 17:36:53.910774,MVNCGT-1004-JP192887YE00AB_orig.STEP
JP192835DT00,2020-05-17 17:36:54.271654,MVNCGT-0933-JP192835DT00AB_orig.prt
JP19289AR000,2020-05-17 17:36:54.599885,MVNCGT-0926-JP19289AR000AB_orig.prt
JP1929TES100,2020-05-17 17:36:55.770963,MVNCGT-1108-JP1929TES100AB_orig.step
JP1928LFXN00,2020-05-17 17:36:56.135843,MVNCGT-1053-JP1928LFXN00AB_orig.step
JP19287XF200,2020-05-17 17:36:56.577724,MVNCGT-1060-JP19287XF200AA_orig.prt
JP1928MLUS00,2020-05-17 17:36:56.943034,MVNCGT-0996-JP1928MLUS00AC_orig.SLDPRT
JP1928XUBK00,2020-05-17 17:36:59.102616,MVNCGT-1106-JP1928XUBK00AB_orig.SLDPRT
JP1928HJPD00,2020-05-17 17:36:59.774414,MVNCGT-0972-JP1928HJPD00AB_orig.prt
JP19283CBH00,2020-05-17 17:37:00.273076,MVNCGT-0973-JP19283CBH00AB_orig.prt
JP1928103S00,2020-05-17 17:37:00.857964,MVNCGT-1006-JP1928103S00AB_orig.prt
JP19288JR900,2020-05-17 17:37:01.156410,MVNCGT-1081-JP19288JR900AB_orig.stp
JP192858DG00,2020-05-17 17:37:01.487363,MVNCGT-1082-JP192858DG00AB_orig.stp
JP1928AD5N00,2020-05-17 17:37:01.722624,MVNCGT-1080-JP1928AD5N00AB_orig.stp
JP1928G9LK00,2020-05-17 17:37:02.416732,MVNCGT-1032-JP1928G9LK00AB_orig.SLDPRT
JP1928ZNLZ00,2020-05-17 17:37:04.891964,MVNCGT-1033-JP1928ZNLZ00AB_orig.SLDPRT
JP19280TE400,2020-05-17 17:37:05.386061,MVNCGT-1103-JP19280TE400AA_orig.stp
JP1928TBZJ00,2020-05-17 17:37:05.837650,MVNCGT-1062-JP1928TBZJ00AB_orig.SLDPRT
JP19286ZP400,2020-05-17 17:37:06.142422,MVNCGT-1063-JP19286ZP400AB_orig.SLDPRT
JP1928029200,2020-05-17 17:37:06.469046,MVNCGT-1061-JP1928029200AB_orig.SLDPRT
JP1928AM1X00,2020-05-17 17:37:06.817803,MVNCGT-1037-JP1928AM1X00AB_orig.SLDPRT
JP1928AZHD00,2020-05-17 17:37:07.229238,MVNCGT-1092-JP1928AZHD00AA_orig.SLDPRT
JP1928AB4H00,2020-05-17 17:37:07.658263,MVNCGT-0995-JP1928AB4H00AA_orig.SLDPRT
JP19282BYU00,2020-05-17 17:37:08.367632,MVNCGT-1073-JP19282BYU00AB_orig.ipt
JP1928WJNX00,2020-05-17 17:37:08.675475,MVNCGT-1094-JP1928WJNX00AB_orig.igs
JP1928P16H00,2020-05-17 17:37:08.928790,MVNCGT-1040-JP1928P16H00AB_orig.igs
JP1928MSXA00,2020-05-17 17:37:09.152571,MVNCGT-0928-JP1928MSXA00AB_orig.stp
JP1928MSXA01,2020-05-17 17:37:09.363182,MVNCGT-0928-JP1928MSXA01AA_orig.stp
JP1928PNCX00,2020-05-17 17:37:10.860221,MVNCGT-1008-JP1928PNCX00AB_orig.IGS
JP19282ZL900,2020-05-17 17:37:11.158051,MVNCGT-1089-JP19282ZL900AB_orig.xmt_txt
JP19282ZL902,2020-05-17 17:37:11.361330,MVNCGT-1089-JP19282ZL902AB_orig.xmt_txt
JP1928WYYW00,2020-05-17 17:37:11.593809,MVNCGT-1087-JP1928WYYW00AB_orig.xmt_txt
JP1928WYYW02,2020-05-17 17:37:11.807360,MVNCGT-1087-JP1928WYYW02AB_orig.xmt_txt
JP1928S5T100,2020-05-17 17:37:12.095180,MVNCGT-1009-JP1928S5T100AB_orig.SLDPRT
JP1928X87M00,2020-05-17 17:37:12.295689,MVNCGT-0992-JP1928X87M00AB_orig.X_T
JP1928EGGX00,2020-05-17 17:37:25.602879,MVNCGT-1079-JP1928EGGX00AA_orig.STEP
JP1928BX1W00,2020-05-17 17:37:37.281411,MVNCGT-0942-JP1928BX1W00AB_orig.STEP
JP1928709S00,2020-05-17 17:37:37.650243,MVNCGT-0957-JP1928709S00AB_orig.ipt
JP1928HTJ600,2020-05-17 17:37:38.382637,MVNCGT-0990-JP1928HTJ600AB_orig.igs
JP1928A7B200,2020-05-17 17:37:38.753639,MVNCGT-0945-JP1928A7B200AB_orig.ipt
JP1928ER9100,2020-05-17 17:37:42.860810,MVNCGT-1007-JP1928ER9100AB_orig.STEP
JP192887EU00,2020-05-17 17:37:47.858749,MVNCGT-1091-JP192887EU00AA_orig.STEP
JP1928TUWF00,2020-05-17 17:37:48.148930,MVNCGT-0999-JP1928TUWF00AA_orig.STEP
JP19280B3H00,2020-05-17 17:37:48.350176,MVNCGT-1034-JP19280B3H00AB_orig.sat
JP19289W2700,2020-05-17 17:37:48.724681,MVNCGT-0980-JP19289W2700AB_orig.CATPart
JP1928NJG200,2020-05-17 17:37:49.093294,MVNCGT-0981-JP1928NJG200AB_orig.CATPart
JP1928AC1A00,2020-05-17 17:37:49.534108,MVNCGT-0982-JP1928AC1A00AB_orig.CATPart
JP19283RMA00,2020-05-17 17:37:49.905225,MVNCGT-0983-JP19283RMA00AB_orig.CATPart
JP1928F6BY00,2020-05-17 17:37:50.272294,MVNCGT-1025-JP1928F6BY00AB_orig.CATPart
JP1928299X00,2020-05-17 17:37:50.700042,MVNCGT-1056-JP1928299X00AB_orig.CATPart
JP192800P200,2020-05-17 17:37:51.367034,MVNCGT-1057-JP192800P200AB_orig.CATPart
JP1928MT2300,2020-05-17 17:37:51.605083,MVNCGT-1045-JP1928MT2300AB_orig.x_t
JP1928MYMJ00,2020-05-17 17:37:51.837289,MVNCGT-0987-JP1928MYMJ00AB_orig.step
JP192855E400,2020-05-17 17:37:53.110962,MVNCGT-0936-JP192855E400AB_orig.prt
JP1928ZDML00,2020-05-17 17:37:53.518232,MVNCGT-0925-JP1928ZDML00AB_orig.prt
JP1928SMA800,2020-05-17 17:37:54.052412,MVNCGT-1107-JP1928SMA800AB_orig.CATPart
JP1928XXL400,2020-05-17 17:37:54.322301,MVNCGT-0927-JP1928XXL400AA_orig.CATPart
JP1928RL1900,2020-05-17 17:37:54.694532,MVNCGT-1015-JP1928RL1900AB_orig.x_t
JP1928UC6P00,2020-05-17 17:37:54.982081,MVNCGT-1014-JP1928UC6P00AB_orig.x_t
JP19287BMF00,2020-05-17 17:37:55.511251,MVNCGT-0951-JP19287BMF00AB_orig.x_t
JP19288CUB00,2020-05-17 17:37:55.855524,MVNCGT-0986-JP19288CUB00AB_orig.SLDPRT
JP19284PYW00,2020-05-17 17:37:56.481082,MVNCGT-1059-JP19284PYW00AB_orig.SLDPRT
JP19285R6800,2020-05-17 17:37:59.066119,MVNCGT-1068-JP19285R6800AA_orig.SLDPRT
JP1928X7AN00,2020-05-17 17:38:01.410243,MVNCGT-1078-JP1928X7AN00AB_orig.SLDPRT
JP1928WMAE00,2020-05-17 17:38:04.748344,MVNCGT-1069-JP1928WMAE00AA_orig.SLDPRT
JP1928H38D00,2020-05-17 17:38:06.466859,MVNCGT-1077-JP1928H38D00AB_orig.SLDPRT
JP19288AKW00,2020-05-17 17:38:06.778462,MVNCGT-1001-JP19288AKW00AB_orig.x_t
JP19288AKW01,2020-05-17 17:38:07.054294,MVNCGT-1001-JP19288AKW01AB_orig.x_t
JP192870H100,2020-05-17 17:38:07.363350,MVNCGT-1074-JP192870H100AB_orig.x_t
JP192870H101,2020-05-17 17:38:07.909416,MVNCGT-1074-JP192870H101AB_orig.x_t
JP1928GPY300,2020-05-17 17:38:08.199817,MVNCGT-1105-JP1928GPY300AA_orig.igs
JP1928MCBU00,2020-05-17 17:38:08.595859,MVNCGT-1070-JP1928MCBU00AA_orig.prt
JP1928CE7300,2020-05-17 17:38:09.420218,MVNCGT-0952-JP1928CE7300AB_orig.SLDPRT
JP1928A4PR00,2020-05-17 17:38:10.141116,MVNCGT-0947-JP1928A4PR00AB_orig.SLDPRT
JP1928SAH600,2020-05-17 17:38:10.724562,MVNCGT-0950-JP1928SAH600AB_orig.SLDPRT
JP1928TNTC00,2020-05-17 17:38:11.104410,MVNCGT-0946-JP1928TNTC00AB_orig.SLDPRT
JP1928SN0H00,2020-05-17 17:38:11.691597,MVNCGT-0949-JP1928SN0H00AB_orig.sldprt
JP1928ZLBA00,2020-05-17 17:38:13.090398,MVNCGT-0948-JP1928ZLBA00AB_orig.sldprt
JP1928M2Z100,2020-05-17 17:38:14.133045,MVNCGT-1022-JP1928M2Z100AB_orig.CATPart
JP1928K0D000,2020-05-17 17:38:14.966842,MVNCGT-0961-JP1928K0D000AB_orig.CATPart
JP19285JAN00,2020-05-17 17:38:16.136308,MVNCGT-0969-JP19285JAN00AB_orig.CATPart
JP192806W200,2020-05-17 17:38:17.913557,MVNCGT-0971-JP192806W200AB_orig.CATPart
JP192894NH00,2020-05-17 17:38:23.454151,MVNCGT-1067-JP192894NH00AB_orig.step
JP192894NH01,2020-05-17 17:38:28.384483,MVNCGT-1067-JP192894NH01AB_orig.step
JP1928D71U00,2020-05-17 17:38:28.798464,MVNCGT-1043-JP1928D71U00AA_orig.SLDPRT
JP19287D6Y00,2020-05-17 17:38:29.197017,MVNCGT-1054-JP19287D6Y00AA_orig.ipt
JP1928APUA00,2020-05-17 17:38:30.000235,MVNCGT-1064-JP1928APUA00AB_orig.ipt
JP19289Y3P00,2020-05-17 17:38:31.424955,MVNCGT-1065-JP19289Y3P00AA_orig.ipt
JP1928HWL300,2020-05-17 17:38:32.154824,MVNCGT-0976-JP1928HWL300AB_orig.CATPart
JP1928UH4D00,2020-05-17 17:38:32.787677,MVNCGT-0977-JP1928UH4D00AB_orig.CATPart
JP1928UXY000,2020-05-17 17:38:33.431320,MVNCGT-0975-JP1928UXY000AB_orig.CATPart
JP1928T09100,2020-05-17 17:38:34.173388,MVNCGT-1085-JP1928T09100AB_orig.prt
JP1928Y9H900,2020-05-17 17:38:34.924039,MVNCGT-1086-JP1928Y9H900AB_orig.prt
JP19286DRC00,2020-05-17 17:38:35.432892,MVNCGT-1084-JP19286DRC00AB_orig.prt
JP1928Y0CN00,2020-05-17 17:38:35.689468,MVNCGT-1017-JP1928Y0CN00AB_orig.step
JP19283C6S00,2020-05-17 17:38:35.956993,MVNCGT-1016-JP19283C6S00AB_orig.step
JP1928HMSC00,2020-05-17 17:38:36.165359,MVNCGT-1018-JP1928HMSC00AB_orig.step
JP19286K5M00,2020-05-17 17:38:45.866112,MVNCGT-1058-JP19286K5M00AB_orig.stp
JP1928ZDE400,2020-05-17 17:38:46.859378,MVNCGT-0930-JP1928ZDE400AB_orig.CATPart
JP1928KSK700,2020-05-17 17:38:49.921274,MVNCGT-0931-JP1928KSK700AA_orig.CATPart
JP1928LPK400,2020-05-17 17:38:51.973855,MVNCGT-1010-JP1928LPK400AB_orig.par
JP1928NUB800,2020-05-17 17:38:53.877710,MVNCGT-1011-JP1928NUB800AB_orig.par
JP1929TEX100,2020-05-17 17:38:54.265763,MVNCGT-1116-JP1929TEX100AB_orig.step
JP19298NCA00,2020-05-17 17:38:54.520393,MVNCGT-1129-JP19298NCA00AB_orig.stp
JP19298NCA01,2020-05-17 17:38:54.762363,MVNCGT-1129-JP19298NCA01AA_orig.stp
JP19292L6N00,2020-05-17 17:38:55.192101,MVNCGT-1128-JP19292L6N00AB_orig.stp
JP19292L6N01,2020-05-17 17:38:56.053363,MVNCGT-1128-JP19292L6N01AB_orig.stp
JP19296PC700,2020-05-17 17:38:56.416354,MVNCGT-1127-JP19296PC700AB_orig.stp
JP19299MNE00,2020-05-17 17:38:56.883493,MVNCGT-1126-JP19299MNE00AB_orig.stp
JP19299MNE01,2020-05-17 17:38:57.250005,MVNCGT-1126-JP19299MNE01AB_orig.stp
JP19299MNE03,2020-05-17 17:38:57.617853,MVNCGT-1126-JP19299MNE03AB_orig.stp
JP1929LTFJ00,2020-05-17 17:38:58.383801,MVNCGT-1115-JP1929LTFJ00AA_orig.step
JP1929TZCK00,2020-05-17 17:38:58.896739,MVNCGT-1112-JP1929TZCK00AB_orig.step
JP1929D23D00,2020-05-17 17:38:59.507489,MVNCGT-1131-JP1929D23D00AB_orig.ipt
JP19299GAT00,2020-05-17 17:39:00.229370,MVNCGT-1117-JP19299GAT00AB_orig.ipt
JP1929YN5X00,2020-05-17 17:39:00.846895,MVNCGT-1125-JP1929YN5X00AB_orig.ipt
JP19292T8U00,2020-05-17 17:39:01.396165,MVNCGT-1113-JP19292T8U00AB_orig.SLDPRT
JP19290FTF00,2020-05-17 17:39:01.953879,MVNCGT-1114-JP19290FTF00AB_orig.SLDPRT
JP1929KUDR00,2020-05-17 17:39:02.615165,MVNCGT-1122-JP1929KUDR00AA_orig.stp
JP19291K0700,2020-05-17 17:39:02.896607,MVNCGT-1120-JP19291K0700AA_orig.stp
JP19297PRL00,2020-05-17 17:39:04.026338,MVNCGT-1121-JP19297PRL00AB_orig.ipt
JP19290E2B00,2020-05-17 17:39:04.464506,MVNCGT-1123-JP19290E2B00AB_orig.ipt
JP1929BW0X00,2020-05-17 17:39:04.881365,MVNCGT-1124-JP1929BW0X00AB_orig.ipt
JP1929X9U300,2020-05-17 17:39:05.409344,MVNCGT-1109-JP1929X9U300AA_orig.x_t
JP1929X9U301,2020-05-17 17:39:06.019730,MVNCGT-1109-JP1929X9U301AA_orig.x_t
JP1929X9U302,2020-05-17 17:39:06.459254,MVNCGT-1109-JP1929X9U302AA_orig.x_t
JP1929X9U303,2020-05-17 17:39:06.969856,MVNCGT-1109-JP1929X9U303AA_orig.x_t
JP1929X9U304,2020-05-17 17:39:07.847452,MVNCGT-1109-JP1929X9U304AA_orig.x_t
JP1929X9U305,2020-05-17 17:39:08.263727,MVNCGT-1109-JP1929X9U305AA_orig.x_t
JP1929X9U306,2020-05-17 17:39:08.794763,MVNCGT-1109-JP1929X9U306AA_orig.x_t
JP1929X9U307,2020-05-17 17:39:09.512220,MVNCGT-1109-JP1929X9U307AA_orig.x_t
JP1929X9U308,2020-05-17 17:39:10.181918,MVNCGT-1109-JP1929X9U308AA_orig.x_t
JP1929E7GC00,2020-05-17 17:39:10.442687,MVNCGT-1130-JP1929E7GC00AB_orig.step
JP192913SN00,2020-05-17 17:39:11.027326,MVNCGT-1111-JP192913SN00AB_orig.SLDPRT
JP19291DRU00,2020-05-17 17:39:11.309940,MVNCGT-1110-JP19291DRU00AB_orig.SLDPRT
JP192BML2L00,2020-05-17 17:39:12.018649,MVNCGT-1145-JP192BML2L00AB_orig.SLDPRT
JP192AD8JT00,2020-05-17 17:39:12.491888,MVNCGT-1140-JP192AD8JT00AB_orig.CATPart
JP192AMT1U00,2020-05-17 17:39:12.865540,MVNCGT-1139-JP192AMT1U00AB_orig.CATPart
JP192A9WFP00,2020-05-17 17:39:13.611112,MVNCGT-1134-JP192A9WFP00AB_orig.ipt
JP192AER7100,2020-05-17 17:39:14.965813,MVNCGT-1135-JP192AER7100AB_orig.ipt
JP192AKXNP00,2020-05-17 17:39:15.792464,MVNCGT-1137-JP192AKXNP00AA_orig.ipt
JP192AD0SD00,2020-05-17 17:39:16.216202,MVNCGT-1138-JP192AD0SD00AB_orig.ipt
JP192AZRU600,2020-05-17 17:39:18.125258,MVNCGT-1136-JP192AZRU600AA_orig.ipt
JP192BY77600,2020-05-17 17:39:18.956601,MVNCGT-1142-JP192BY77600AB_orig.CATPart
JP192B62TA00,2020-05-17 17:39:20.296252,MVNCGT-1141-JP192B62TA00AB_orig.CATPart
JP192BXN6S00,2020-05-17 17:39:21.187177,MVNCGT-1144-JP192BXN6S00AB_orig.CATPart
JP192BLB7B00,2020-05-17 17:39:22.347825,MVNCGT-1143-JP192BLB7B00AB_orig.CATPart
JP192A133R00,2020-05-17 17:39:22.700946,MVNCGT-1132-JP192A133R00AB_orig.stp
JP192BW7NZ00,2020-05-17 17:39:22.952615,MVNCGT-1204-JP192BW7NZ00AA_orig.iges
JP192BUWPH00,2020-05-17 17:39:23.451819,MVNCGT-1183-JP192BUWPH00AB_orig.sldprt
JP192BNPSW00,2020-05-17 17:39:24.071166,MVNCGT-1160-JP192BNPSW00AB_orig.sldprt
JP192BA2F100,2020-05-17 17:39:24.679464,MVNCGT-1182-JP192BA2F100AB_orig.stp
JP192B4XAY00,2020-05-17 17:39:25.028968,MVNCGT-1181-JP192B4XAY00AB_orig.stp
JP192BMANL00,2020-05-17 17:39:25.243515,MVNCGT-1185-JP192BMANL00AB_orig.xmt_txt
JP192BBZU600,2020-05-17 17:39:26.263006,MVNCGT-1192-JP192BBZU600AA_orig.CATPart
JP192B18WS00,2020-05-17 17:39:26.844332,MVNCGT-1165-JP192B18WS00AB_orig.stp
JP192BZ9H100,2020-05-17 17:39:27.411302,MVNCGT-1166-JP192BZ9H100AB_orig.stp
JP192CRSXJ00,2020-05-17 17:39:29.642557,MVNCGT-1226-JP192CRSXJ00AA_orig.SLDPRT
JP192CWXUE00,2020-05-17 17:39:30.418831,MVNCGT-1227-JP192CWXUE00AB_orig.SLDPRT
JP192BA3GS00,2020-05-17 17:39:33.750666,MVNCGT-1171-JP192BA3GS00AB_orig.sldprt
JP192BU3KM00,2020-05-17 17:39:34.263834,MVNCGT-1173-JP192BU3KM00AC_orig.SLDPRT
JP192B0N2S00,2020-05-17 17:39:35.235011,MVNCGT-1156-JP192B0N2S00AB_orig.stp
JP192BAX0X00,2020-05-17 17:39:35.970406,MVNCGT-1157-JP192BAX0X00AB_orig.stp
JP192BZPL400,2020-05-17 17:39:36.590919,MVNCGT-1149-JP192BZPL400AB_orig.stp
JP192B3ZS100,2020-05-17 17:39:40.376636,MVNCGT-1175-JP192B3ZS100AA_orig.SLDPRT
JP192BUNG000,2020-05-17 17:39:40.900509,MVNCGT-1170-JP192BUNG000AB_orig.SLDPRT
JP192B7R5G00,2020-05-17 17:39:41.284358,MVNCGT-1177-JP192B7R5G00AA_orig.SLDPRT
JP192BWDG000,2020-05-17 17:39:42.492898,MVNCGT-1178-JP192BWDG000AB_orig.SLDPRT
JP192BD1ES00,2020-05-17 17:39:44.920205,MVNCGT-1176-JP192BD1ES00AB_orig.SLDPRT
JP192B74S100,2020-05-17 17:39:45.251989,MVNCGT-1184-JP192B74S100AA_orig.ipt
JP192B3LC700,2020-05-17 17:39:45.527705,MVNCGT-1196-JP192B3LC700AA_orig.ipt
JP192B1DWC00,2020-05-17 17:39:46.058611,MVNCGT-1187-JP192B1DWC00AA_orig.SLDPRT
JP192B4XZ300,2020-05-17 17:39:46.441369,MVNCGT-1197-JP192B4XZ300AB_orig.SLDPRT
JP192BZCS200,2020-05-17 17:39:46.975928,MVNCGT-1194-JP192BZCS200AB_orig.SLDPRT
JP192B2FLC00,2020-05-17 17:39:50.308001,MVNCGT-1193-JP192B2FLC00AB_orig.SLDPRT
JP192B59ZU00,2020-05-17 17:39:50.571557,MVNCGT-1179-JP192B59ZU00AB_orig.stp
JP192B7MP900,2020-05-17 17:39:50.942247,MVNCGT-1168-JP192B7MP900AB_orig.prt
JP192BS43C00,2020-05-17 17:39:51.320081,MVNCGT-1169-JP192BS43C00AB_orig.prt
JP192BXZFC00,2020-05-17 17:39:51.738043,MVNCGT-1148-JP192BXZFC00AB_orig.SLDPRT
JP192B0HKG00,2020-05-17 17:39:52.324090,MVNCGT-1147-JP192B0HKG00AB_orig.SLDPRT
JP192B3CAJ00,2020-05-17 17:39:52.707074,MVNCGT-1146-JP192B3CAJ00AB_orig.SLDPRT
JP192BKZX400,2020-05-17 17:39:53.535078,MVNCGT-1164-JP192BKZX400AB_orig.SLDPRT
JP192BLELA00,2020-05-17 17:39:53.849037,MVNCGT-1174-JP192BLELA00AB_orig.stp
JP192BY2TW00,2020-05-17 17:39:54.098633,MVNCGT-1202-JP192BY2TW00AB_orig.xmt_txt
JP192BGH8900,2020-05-17 17:39:54.300304,MVNCGT-1201-JP192BGH8900AA_orig.xmt_txt
JP192B26T400,2020-05-17 17:39:54.800066,MVNCGT-1189-JP192B26T400AB_orig.xmt_txt
JP192B3ECM03,2020-05-17 17:39:55.585111,MVNCGT-1212-JP192B3ECM03AB_orig.CATPart
JP192B3ECM00,2020-05-17 17:39:56.256087,MVNCGT-1212-JP192B3ECM00AB_orig.CATPart
JP192B3ECM01,2020-05-17 17:39:56.939789,MVNCGT-1212-JP192B3ECM01AB_orig.CATPart
JP192B3ECM02,2020-05-17 17:39:57.870125,MVNCGT-1212-JP192B3ECM02AB_orig.CATPart
JP192BBUK100,2020-05-17 17:39:58.297531,MVNCGT-1210-JP192BBUK100AB_orig.CATPart
JP192B50JW00,2020-05-17 17:39:58.964518,MVNCGT-1209-JP192B50JW00AB_orig.CATPart
JP192BDH9J00,2020-05-17 17:39:59.934964,MVNCGT-1211-JP192BDH9J00AB_orig.CATPart
JP192BRB5300,2020-05-17 17:40:00.478431,MVNCGT-1208-JP192BRB5300AB_orig.CATPart
JP192C0KB500,2020-05-17 17:40:01.008575,MVNCGT-1228-JP192C0KB500AB_orig.stp
JP192C6HM500,2020-05-17 17:40:01.963190,MVNCGT-1229-JP192C6HM500AB_orig.stp
JP192BRE0500,2020-05-17 17:40:02.217382,MVNCGT-1167-JP192BRE0500AB_orig.stp
JP192BCG4J00,2020-05-17 17:40:09.877393,MVNCGT-1155-JP192BCG4J00AB_orig.STEP
JP192B8DB500,2020-05-17 17:40:10.428128,MVNCGT-1199-JP192B8DB500AA_orig.iges
JP192B7SPK00,2020-05-17 17:40:10.733159,MVNCGT-1200-JP192B7SPK00AB_orig.iges
JP192BD2DN00,2020-05-17 17:40:16.997621,MVNCGT-1206-JP192BD2DN00AB_orig.stp
JP192B7DJE00,2020-05-17 17:40:17.376625,MVNCGT-1188-JP192B7DJE00AB_orig.iges
JP192BNN5N00,2020-05-17 17:40:17.789454,MVNCGT-1163-JP192BNN5N00AA_orig.CATPart
JP192BXM1600,2020-05-17 17:40:18.197994,MVNCGT-1162-JP192BXM1600AB_orig.CATPart
JP192BM34K00,2020-05-17 17:40:18.668980,MVNCGT-1158-JP192BM34K00AB_orig.CATPart
JP192B7K7000,2020-05-17 17:40:19.604156,MVNCGT-1159-JP192B7K7000AB_orig.CATPart
JP192BLMZJ00,2020-05-17 17:40:20.056269,MVNCGT-1161-JP192BLMZJ00AB_orig.CATPart
JP192BWWCZ00,2020-05-17 17:40:20.311082,MVNCGT-1190-JP192BWWCZ00AB_orig.STEP
JP192B4XGW00,2020-05-17 17:40:20.579497,MVNCGT-1191-JP192B4XGW00AB_orig.STEP
JP192BD8XN00,2020-05-17 17:40:21.014814,MVNCGT-1205-JP192BD8XN00AA_orig.ipt
JP192BRR6D00,2020-05-17 17:40:21.277900,MVNCGT-1221-JP192BRR6D00AB_orig.STEP
JP192B1NTN00,2020-05-17 17:40:21.812035,MVNCGT-1220-JP192B1NTN00AB_orig.SLDPRT
JP192BRNBJ00,2020-05-17 17:40:22.485957,MVNCGT-1217-JP192BRNBJ00AB_orig.SLDPRT
JP192BLJFR00,2020-05-17 17:40:22.881513,MVNCGT-1213-JP192BLJFR00AB_orig.SLDPRT
JP192BJYBS00,2020-05-17 17:40:24.232499,MVNCGT-1219-JP192BJYBS00AB_orig.SLDPRT
JP192BAHTM00,2020-05-17 17:40:24.742628,MVNCGT-1216-JP192BAHTM00AB_orig.SLDPRT
JP192B7BKW00,2020-05-17 17:40:25.357655,MVNCGT-1218-JP192B7BKW00AB_orig.SLDPRT
JP192BEPNZ00,2020-05-17 17:40:25.747315,MVNCGT-1214-JP192BEPNZ00AB_orig.SLDPRT
JP192B2KGX00,2020-05-17 17:40:26.114302,MVNCGT-1215-JP192B2KGX00AB_orig.SLDPRT
JP192CULG600,2020-05-17 17:40:28.045632,MVNCGT-1224-JP192CULG600AB_orig.igs
JP192C6L4T00,2020-05-17 17:40:28.478703,MVNCGT-1222-JP192C6L4T00AB_orig.SLDPRT
JP192BBXUS00,2020-05-17 17:40:28.718451,MVNCGT-1150-JP192BBXUS00AB_orig.x_t
JP192BW2J000,2020-05-17 17:40:29.326755,MVNCGT-1151-JP192BW2J000AB_orig.x_t
JP192BY4WB00,2020-05-17 17:40:29.984024,MVNCGT-1153-JP192BY4WB00AB_orig.x_t
JP192BPPA000,2020-05-17 17:40:30.214458,MVNCGT-1154-JP192BPPA000AB_orig.x_t
JP192BL1BC00,2020-05-17 17:40:30.428574,MVNCGT-1152-JP192BL1BC00AB_orig.x_t
JP192BPWSL00,2020-05-17 17:40:32.259129,MVNCGT-1207-JP192BPWSL00AB_orig.SLDPRT
JP192B00BS00,2020-05-17 17:40:32.657438,MVNCGT-1203-JP192B00BS00AA_orig.stp
JP192C4U0H00,2020-05-17 17:40:32.969030,MVNCGT-1225-JP192C4U0H00AB_orig.igs
JP192BCZHU00,2020-05-17 17:40:33.351915,MVNCGT-1172-JP192BCZHU00AB_orig.stp
JP192C333E00,2020-05-17 17:40:34.157413,MVNCGT-1353-JP192C333E00AB_orig.stp
JP192CC0WC00,2020-05-17 17:40:34.828449,MVNCGT-1421-JP192CC0WC00AA_orig.x_t
JP192CC0WC01,2020-05-17 17:40:35.349536,MVNCGT-1421-JP192CC0WC01AA_orig.x_t
JP192CC0WC02,2020-05-17 17:40:35.795561,MVNCGT-1421-JP192CC0WC02AA_orig.x_t
JP192CC0WC03,2020-05-17 17:40:36.185564,MVNCGT-1421-JP192CC0WC03AA_orig.x_t
JP192CC0WC04,2020-05-17 17:40:36.848128,MVNCGT-1421-JP192CC0WC04AA_orig.x_t
JP192CPF0001,2020-05-17 17:40:41.641595,MVNCGT-1344-JP192CPF0001AA_orig.stp
JP192CPF0002,2020-05-17 17:40:44.560507,MVNCGT-1344-JP192CPF0002AA_orig.stp
JP192CPF0003,2020-05-17 17:40:46.636263,MVNCGT-1344-JP192CPF0003AA_orig.stp
JP192CPF0004,2020-05-17 17:40:49.166477,MVNCGT-1344-JP192CPF0004AB_orig.stp
JP192CPF001F,2020-05-17 17:40:52.442432,MVNCGT-1344-JP192CPF001FAA_orig.stp
JP192CPF0000,2020-05-17 17:40:55.834227,MVNCGT-1344-JP192CPF0000AA_orig.stp
JP192CTCCH00,2020-05-17 17:40:56.402866,MVNCGT-1342-JP192CTCCH00AA_orig.stp
JP192CZJ5D00,2020-05-17 17:40:56.710982,MVNCGT-1341-JP192CZJ5D00AA_orig.stp
JP192CDC6T00,2020-05-17 17:40:57.845451,MVNCGT-1343-JP192CDC6T00AA_orig.stp
JP192CYKPT00,2020-05-17 17:40:58.560002,MVNCGT-1378-JP192CYKPT00AB_orig.CATPart
JP192CD4Y300,2020-05-17 17:40:59.078940,MVNCGT-1331-JP192CD4Y300AB_orig.CATPart
JP192CXM7S00,2020-05-17 17:41:00.011406,MVNCGT-1376-JP192CXM7S00AB_orig.CATPart
JP192CEZ7W00,2020-05-17 17:41:00.461995,MVNCGT-1330-JP192CEZ7W00AB_orig.CATPart
JP192C56HT00,2020-05-17 17:41:02.112930,MVNCGT-1397-JP192C56HT00AB_orig.SLDPRT
