order_number,timestamp,filename
JP17C6FZAZ00,2020-05-18 07:30:05.247930,MVNCGT-0058-JP17C6FZAZ00AB_orig.STEP
JP17C6JAUF00,2020-05-18 07:30:05.462084,MVNCGT-0059-JP17C6JAUF00AB_orig.STEP
JP17C68FM900,2020-05-18 07:30:05.683932,MVNCGT-0057-JP17C68FM900AB_orig.STEP
JP17C6MEAG00,2020-05-18 07:30:05.987356,MVNCGT-0063-JP17C6MEAG00AB_orig.STEP
JP17C6L2LD00,2020-05-18 07:30:06.256955,MVNCGT-0062-JP17C6L2LD00AB_orig.STEP
JP17C66U3H00,2020-05-18 07:30:06.478035,MVNCGT-0056-JP17C66U3H00AB_orig.stp
JP17CB1P1M00,2020-05-18 07:30:06.745711,MVNCGT-0071-JP17CB1P1M00AB_orig.SLDPRT
JP17CC58XR00,2020-05-18 07:30:06.970610,MVNCGT-0076-JP17CC58XR00AB_orig.CATPart
JP17CD6TX700,2020-05-18 07:30:07.304055,MVNCGT-0078-JP17CD6TX700AB_orig.SLDPRT
JP17CDKUJE00,2020-05-18 07:30:07.554779,MVNCGT-0077-JP17CDKUJE00AB_orig.SLDPRT
JP17CEBXML00,2020-05-18 07:30:08.185041,MVNCGT-0094-JP17CEBXML00AB_orig.stp
JP17CE7NLC00,2020-05-18 07:30:09.212538,MVNCGT-0093-JP17CE7NLC00AA_orig.igs
JP17CE7NLC01,2020-05-18 07:30:09.974784,MVNCGT-0093-JP17CE7NLC01AA_orig.igs
JP17CE7NLC02,2020-05-18 07:30:10.594670,MVNCGT-0093-JP17CE7NLC02AA_orig.igs
JP17CE7NLC03,2020-05-18 07:30:11.183727,MVNCGT-0093-JP17CE7NLC03AA_orig.igs
JP17CE7NLC04,2020-05-18 07:30:11.725612,MVNCGT-0093-JP17CE7NLC04AA_orig.igs
JP17CE7NLC05,2020-05-18 07:30:12.280168,MVNCGT-0093-JP17CE7NLC05AA_orig.igs
JP17CE7NLC06,2020-05-18 07:30:12.840788,MVNCGT-0093-JP17CE7NLC06AA_orig.igs
JP17CE7NLC07,2020-05-18 07:30:13.392965,MVNCGT-0093-JP17CE7NLC07AA_orig.igs
JP17CE7NLC08,2020-05-18 07:30:13.957034,MVNCGT-0093-JP17CE7NLC08AA_orig.igs
JP17CE7NLC09,2020-05-18 07:30:14.569053,MVNCGT-0093-JP17CE7NLC09AA_orig.igs
JP17CE7NLC0A,2020-05-18 07:30:15.205203,MVNCGT-0093-JP17CE7NLC0AAA_orig.igs
JP17CE7NLC0B,2020-05-18 07:30:15.792242,MVNCGT-0093-JP17CE7NLC0BAA_orig.igs
JP17CE7NLC0C,2020-05-18 07:30:16.492140,MVNCGT-0093-JP17CE7NLC0CAA_orig.igs
JP17CE7NLC0D,2020-05-18 07:30:17.066158,MVNCGT-0093-JP17CE7NLC0DAA_orig.igs
JP17CE7NLC0E,2020-05-18 07:30:17.620280,MVNCGT-0093-JP17CE7NLC0EAA_orig.igs
JP17CE7NLC0F,2020-05-18 07:30:18.123514,MVNCGT-0093-JP17CE7NLC0FAA_orig.igs
JP17CE7NLC0G,2020-05-18 07:30:18.626070,MVNCGT-0093-JP17CE7NLC0GAA_orig.igs
JP17CE7NLC0H,2020-05-18 07:30:19.117353,MVNCGT-0093-JP17CE7NLC0HAA_orig.igs
JP17CE7NLC0J,2020-05-18 07:30:19.615943,MVNCGT-0093-JP17CE7NLC0JAA_orig.igs
JP17CE7NLC0K,2020-05-18 07:30:20.092532,MVNCGT-0093-JP17CE7NLC0KAA_orig.igs
JP17CE7NLC0L,2020-05-18 07:30:20.568955,MVNCGT-0093-JP17CE7NLC0LAA_orig.igs
JP17CE7NLC0M,2020-05-18 07:30:21.036525,MVNCGT-0093-JP17CE7NLC0MAA_orig.igs
JP17CE7NLC0N,2020-05-18 07:30:21.517621,MVNCGT-0093-JP17CE7NLC0NAA_orig.igs
JP17CE7NLC0P,2020-05-18 07:30:22.004320,MVNCGT-0093-JP17CE7NLC0PAA_orig.igs
JP17CE7NLC0R,2020-05-18 07:30:22.543662,MVNCGT-0093-JP17CE7NLC0RAA_orig.igs
JP17CE7NLC0S,2020-05-18 07:30:23.190477,MVNCGT-0093-JP17CE7NLC0SAA_orig.igs
JP17CE7NLC0T,2020-05-18 07:30:23.862984,MVNCGT-0093-JP17CE7NLC0TAA_orig.igs
JP17CDH0PK00,2020-05-18 07:30:24.164504,MVNCGT-0087-JP17CDH0PK00AB_orig.SLDPRT
JP17CDUWR200,2020-05-18 07:30:24.425326,MVNCGT-0090-JP17CDUWR200AB_orig.SLDPRT
JP17CE38JT00,2020-05-18 07:30:25.250083,MVNCGT-0097-JP17CE38JT00AA_orig.SLDPRT
JP17CEN38J00,2020-05-18 07:30:27.944274,MVNCGT-0095-JP17CEN38J00AA_orig.stp
JP17CEA94100,2020-05-18 07:30:28.507385,MVNCGT-0096-JP17CEA94100AB_orig.igs
JP17CEA94101,2020-05-18 07:30:29.150129,MVNCGT-0096-JP17CEA94101AA_orig.igs
JP17CEA94102,2020-05-18 07:30:29.638653,MVNCGT-0096-JP17CEA94102AA_orig.igs
JP17CEA94103,2020-05-18 07:30:30.524252,MVNCGT-0096-JP17CEA94103AA_orig.igs
JP17CEA94104,2020-05-18 07:30:30.999781,MVNCGT-0096-JP17CEA94104AA_orig.igs
JP17CEA94105,2020-05-18 07:30:31.616515,MVNCGT-0096-JP17CEA94105AA_orig.igs
JP17CEA94106,2020-05-18 07:30:32.182574,MVNCGT-0096-JP17CEA94106AA_orig.igs
JP17CEA94107,2020-05-18 07:30:32.701965,MVNCGT-0096-JP17CEA94107AA_orig.igs
JP17CEA94108,2020-05-18 07:30:33.321916,MVNCGT-0096-JP17CEA94108AA_orig.igs
JP17CEA94109,2020-05-18 07:30:33.944680,MVNCGT-0096-JP17CEA94109AA_orig.igs
JP17CEA9410A,2020-05-18 07:30:34.501087,MVNCGT-0096-JP17CEA9410AAA_orig.igs
JP17CEA9410B,2020-05-18 07:30:35.017404,MVNCGT-0096-JP17CEA9410BAA_orig.igs
JP17CEA9410C,2020-05-18 07:30:35.524769,MVNCGT-0096-JP17CEA9410CAA_orig.igs
JP17CEA9410D,2020-05-18 07:30:35.997314,MVNCGT-0096-JP17CEA9410DAA_orig.igs
JP17CEA9410E,2020-05-18 07:30:36.500700,MVNCGT-0096-JP17CEA9410EAA_orig.igs
JP17CEA9410F,2020-05-18 07:30:36.988168,MVNCGT-0096-JP17CEA9410FAA_orig.igs
JP17CEA9410G,2020-05-18 07:30:37.435841,MVNCGT-0096-JP17CEA9410GAA_orig.igs
JP17CEA9410H,2020-05-18 07:30:37.898439,MVNCGT-0096-JP17CEA9410HAA_orig.igs
JP17CEA9410J,2020-05-18 07:30:38.416259,MVNCGT-0096-JP17CEA9410JAA_orig.igs
JP17CEA9410K,2020-05-18 07:30:38.877861,MVNCGT-0096-JP17CEA9410KAA_orig.igs
JP17CEA9410L,2020-05-18 07:30:39.358364,MVNCGT-0096-JP17CEA9410LAA_orig.igs
JP17CEA9410M,2020-05-18 07:30:39.832900,MVNCGT-0096-JP17CEA9410MAA_orig.igs
JP17CEA9410N,2020-05-18 07:30:40.324353,MVNCGT-0096-JP17CEA9410NAA_orig.igs
JP17CEA9410P,2020-05-18 07:30:40.810185,MVNCGT-0096-JP17CEA9410PAA_orig.igs
JP17CEA9410R,2020-05-18 07:30:41.285716,MVNCGT-0096-JP17CEA9410RAA_orig.igs
JP17CEA9410S,2020-05-18 07:30:41.765232,MVNCGT-0096-JP17CEA9410SAA_orig.igs
JP17CEA9410T,2020-05-18 07:30:42.273154,MVNCGT-0096-JP17CEA9410TAA_orig.igs
JP17CF9FZ900,2020-05-18 07:30:42.567665,MVNCGT-0104-JP17CF9FZ900AB_orig.SLDPRT
JP17CFWCLC00,2020-05-18 07:30:44.457282,MVNCGT-0103-JP17CFWCLC00AB_orig.x_t
JP17CFH2Z300,2020-05-18 07:30:46.559441,MVNCGT-0102-JP17CFH2Z300AA_orig.prt
JP17CFH2Z301,2020-05-18 07:30:48.432415,MVNCGT-0102-JP17CFH2Z301AA_orig.prt
JP17CGCRCG00,2020-05-18 07:30:48.685101,MVNCGT-0106-JP17CGCRCG00AA_orig.SLDPRT
JP17CFU7PA00,2020-05-18 07:30:49.072981,MVNCGT-0105-JP17CFU7PA00AB_orig.SLDPRT
JP17CF5H1G00,2020-05-18 07:30:49.360489,MVNCGT-0100-JP17CF5H1G00AB_orig.SLDPRT
JP17CFXY8300,2020-05-18 07:30:49.576368,MVNCGT-0101-JP17CFXY8300AB_orig.SLDPRT
JP17CG27EJ00,2020-05-18 07:30:49.785282,MVNCGT-0110-JP17CG27EJ00AB_orig.sat
JP17CGZTED00,2020-05-18 07:30:50.005139,MVNCGT-0111-JP17CGZTED00AB_orig.sat
JP17CJGA2H00,2020-05-18 07:30:50.224998,MVNCGT-0112-JP17CJGA2H00AB_orig.SLDPRT
JP17CJMRBG00,2020-05-18 07:30:50.465784,MVNCGT-0122-JP17CJMRBG00AB_orig.SLDPRT
JP17CJL7AB00,2020-05-18 07:30:50.706548,MVNCGT-0119-JP17CJL7AB00AB_orig.SLDPRT
JP17CJB72Z00,2020-05-18 07:30:50.944374,MVNCGT-0120-JP17CJB72Z00AB_orig.SLDPRT
JP17CJCYPX00,2020-05-18 07:30:51.169347,MVNCGT-0121-JP17CJCYPX00AB_orig.SLDPRT
JP17CJ0YCN00,2020-05-18 07:30:51.417119,MVNCGT-0116-JP17CJ0YCN00AB_orig.stp
JP17CJXHRE00,2020-05-18 07:30:51.650903,MVNCGT-0114-JP17CJXHRE00AA_orig.stp
JP17CJHNES00,2020-05-18 07:30:51.895633,MVNCGT-0115-JP17CJHNES00AA_orig.stp
JP17CJ7YBT00,2020-05-18 07:30:54.392831,MVNCGT-0118-JP17CJ7YBT00AB_orig.igs
JP17CJZNZ900,2020-05-18 07:30:55.167837,MVNCGT-0113-JP17CJZNZ900AB_orig.prt
JP17CJDYB700,2020-05-18 07:30:55.446389,MVNCGT-0117-JP17CJDYB700AB_orig.SLDPRT
JP17CK03N500,2020-05-18 07:30:55.661472,MVNCGT-0123-JP17CK03N500AA_orig.x_t
JP17CK2GL600,2020-05-18 07:30:55.878370,MVNCGT-0124-JP17CK2GL600AA_orig.x_t
JP17CK53WF00,2020-05-18 07:30:56.145143,MVNCGT-0127-JP17CK53WF00AB_orig.SLDPRT
JP17CKUNDA00,2020-05-18 07:30:56.397828,MVNCGT-0126-JP17CKUNDA00AC_orig.SLDPRT
JP17CKG91J00,2020-05-18 07:30:56.665509,MVNCGT-0131-JP17CKG91J00AB_orig.SLDPRT
JP17CK3AAA00,2020-05-18 07:30:56.884374,MVNCGT-0132-JP17CK3AAA00AA_orig.x_t
JP17CKP6PA00,2020-05-18 07:30:57.132266,MVNCGT-0133-JP17CKP6PA00AB_orig.x_t
JP17CLYSGE00,2020-05-18 07:30:57.383946,MVNCGT-0150-JP17CLYSGE00AB_orig.stp
JP17CL90XD00,2020-05-18 07:30:57.649836,MVNCGT-0146-JP17CL90XD00AA_orig.stp
JP17CLNJZ500,2020-05-18 07:30:57.903518,MVNCGT-0147-JP17CLNJZ500AA_orig.stp
JP17CL8CGD00,2020-05-18 07:30:58.177098,MVNCGT-0151-JP17CL8CGD00AA_orig.stp
JP17CL5GFF00,2020-05-18 07:30:58.406904,MVNCGT-0152-JP17CL5GFF00AA_orig.stp
JP17CLGDMZ00,2020-05-18 07:30:58.648648,MVNCGT-0148-JP17CLGDMZ00AA_orig.stp
JP17CLLPC300,2020-05-18 07:30:58.850599,MVNCGT-0140-JP17CLLPC300AB_orig.stp
JP17CLHCTN00,2020-05-18 07:30:59.106698,MVNCGT-0141-JP17CLHCTN00AB_orig.stp
JP17CLHLLB00,2020-05-18 07:30:59.355462,MVNCGT-0143-JP17CLHLLB00AB_orig.STEP
JP17CLZWCW00,2020-05-18 07:30:59.617223,MVNCGT-0144-JP17CLZWCW00AB_orig.STEP
JP17CLMXBE00,2020-05-18 07:30:59.861932,MVNCGT-0145-JP17CLMXBE00AB_orig.STEP
JP17CLP02100,2020-05-18 07:31:00.120857,MVNCGT-0142-JP17CLP02100AB_orig.SLDPRT
JP17CL106P00,2020-05-18 07:31:00.416400,MVNCGT-0149-JP17CL106P00AB_orig.SLDPRT
JP17CLJANY00,2020-05-18 07:31:00.740761,MVNCGT-0139-JP17CLJANY00AB_orig.SLDPRT
JP17CMPZSJ00,2020-05-18 07:31:01.001444,MVNCGT-0158-JP17CMPZSJ00AA_orig.SLDPRT
JP17CMLAU200,2020-05-18 07:31:01.240434,MVNCGT-0159-JP17CMLAU200AB_orig.SLDPRT
JP17CMP52X00,2020-05-18 07:31:01.469277,MVNCGT-0167-JP17CMP52X00AA_orig.step
JP17CM1JKF00,2020-05-18 07:31:01.755767,MVNCGT-0153-JP17CM1JKF00AC_orig.SLDPRT
JP17CMA52W00,2020-05-18 07:31:01.994517,MVNCGT-0154-JP17CMA52W00AB_orig.SLDPRT
JP17CMJ6HW01,2020-05-18 07:31:02.311386,MVNCGT-0168-JP17CMJ6HW01AA_orig.STEP
JP17CNK7S100,2020-05-18 07:31:02.583963,MVNCGT-0170-JP17CNK7S100AA_orig.stp
JP17CNK7S101,2020-05-18 07:31:02.821729,MVNCGT-0170-JP17CNK7S101AA_orig.stp
JP17CNP8HF02,2020-05-18 07:31:03.082436,MVNCGT-0169-JP17CNP8HF02AA_orig.stp
JP17CNYU6S00,2020-05-18 07:31:03.366067,MVNCGT-0171-JP17CNYU6S00AB_orig.stp
JP17CPGWYC00,2020-05-18 07:31:03.597027,MVNCGT-0175-JP17CPGWYC00AB_orig.SLDPRT
JP17CNY40M00,2020-05-18 07:31:03.893549,MVNCGT-0172-JP17CNY40M00AB_orig.SLDPRT
JP17CNW7ND00,2020-05-18 07:31:04.107492,MVNCGT-0173-JP17CNW7ND00AA_orig.x_b
JP17CR9K4K00,2020-05-18 07:31:04.359283,MVNCGT-0176-JP17CR9K4K00AA_orig.iges
JP17CS8CWX00,2020-05-18 07:31:04.664817,MVNCGT-0180-JP17CS8CWX00AA_orig.stp
JP17CS8CWX01,2020-05-18 07:31:04.941387,MVNCGT-0180-JP17CS8CWX01AA_orig.stp
JP17CS1HCM00,2020-05-18 07:31:05.251830,MVNCGT-0181-JP17CS1HCM00AB_orig.stp
JP17CSF1AA00,2020-05-18 07:31:05.480766,MVNCGT-0189-JP17CSF1AA00AB_orig.step
JP17CSEDLU00,2020-05-18 07:31:05.792265,MVNCGT-0182-JP17CSEDLU00AA_orig.SLDPRT
JP17CSDTD700,2020-05-18 07:31:06.061917,MVNCGT-0177-JP17CSDTD700AB_orig.SLDPRT
JP17CUJRB000,2020-05-18 07:31:06.318583,MVNCGT-0193-JP17CUJRB000AB_orig.CATPart
JP17CT1DXJ00,2020-05-18 07:31:06.550510,MVNCGT-0191-JP17CT1DXJ00AA_orig.stp
JP17CT9WPF00,2020-05-18 07:31:06.774570,MVNCGT-0190-JP17CT9WPF00AB_orig.x_t
JP17CTJWSA00,2020-05-18 07:31:07.044539,MVNCGT-0192-JP17CTJWSA00AA_orig.SLDPRT
JP17CUY3EJ00,2020-05-18 07:31:07.371935,MVNCGT-0194-JP17CUY3EJ00AB_orig.SLDPRT
JP17CU1UMP00,2020-05-18 07:31:07.644589,MVNCGT-0195-JP17CU1UMP00AB_orig.SLDPRT
JP17CUKZ7P00,2020-05-18 07:31:07.850545,MVNCGT-0196-JP17CUKZ7P00AB_orig.STEP
JP17CWFGE800,2020-05-18 07:31:08.117282,MVNCGT-0197-JP17CWFGE800AB_orig.sldprt
JP17CXFF6C00,2020-05-18 07:31:08.393845,MVNCGT-0200-JP17CXFF6C00AB_orig.SLDPRT
JP17CX8GBK00,2020-05-18 07:31:08.675428,MVNCGT-0201-JP17CX8GBK00AB_orig.SLDPRT
JP1814CMT200,2020-05-18 07:31:08.877887,MVNCGT-0001-JP1814CMT200AB_orig.step
JP1815MPA300,2020-05-18 07:31:09.135548,MVNCGT-0002-JP1815MPA300AB_orig.SLDPRT
JP1815LSJ400,2020-05-18 07:31:09.386293,MVNCGT-0004-JP1815LSJ400AA_orig.SLDPRT
JP1819PCT700,2020-05-18 07:31:09.620123,MVNCGT-0018-JP1819PCT700AB_orig.stp
JP181999ZU00,2020-05-18 07:31:09.878844,MVNCGT-0017-JP181999ZU00AB_orig.stp
JP18193A4K00,2020-05-18 07:31:10.150466,MVNCGT-0012-JP18193A4K00AA_orig.par
JP18195FAR00,2020-05-18 07:31:10.429020,MVNCGT-0013-JP18195FAR00AB_orig.stp
JP1819ZA3Z00,2020-05-18 07:31:10.685686,MVNCGT-0010-JP1819ZA3Z00AA_orig.par
JP1819K49700,2020-05-18 07:31:10.951318,MVNCGT-0011-JP1819K49700AA_orig.par
JP18194E8M00,2020-05-18 07:31:11.239807,MVNCGT-0009-JP18194E8M00AA_orig.par
JP1819A5AX00,2020-05-18 07:31:11.476578,MVNCGT-0007-JP1819A5AX00AA_orig.stp
JP1819WT8100,2020-05-18 07:31:11.751152,MVNCGT-0006-JP1819WT8100AA_orig.par
JP1819YJKZ00,2020-05-18 07:31:12.017767,MVNCGT-0008-JP1819YJKZ00AA_orig.par
JP1819XLK500,2020-05-18 07:31:12.260874,MVNCGT-0014-JP1819XLK500AB_orig.stp
JP18194X5X00,2020-05-18 07:31:12.523720,MVNCGT-0015-JP18194X5X00AB_orig.SLDPRT
JP1819WYWH00,2020-05-18 07:31:12.778447,MVNCGT-0016-JP1819WYWH00AB_orig.SLDPRT
JP181AA6BH00,2020-05-18 07:31:13.192331,MVNCGT-0023-JP181AA6BH00AB_orig.igs
JP181AA6BH01,2020-05-18 07:31:13.577375,MVNCGT-0023-JP181AA6BH01AA_orig.igs
JP181AA6BH02,2020-05-18 07:31:14.106319,MVNCGT-0023-JP181AA6BH02AA_orig.igs
JP181AA6BH03,2020-05-18 07:31:14.660837,MVNCGT-0023-JP181AA6BH03AA_orig.igs
JP181AA6BH04,2020-05-18 07:31:15.118656,MVNCGT-0023-JP181AA6BH04AA_orig.igs
JP181AA6BH05,2020-05-18 07:31:15.677838,MVNCGT-0023-JP181AA6BH05AA_orig.igs
JP181AA6BH06,2020-05-18 07:31:16.250136,MVNCGT-0023-JP181AA6BH06AA_orig.igs
JP181AA6BH07,2020-05-18 07:31:16.739629,MVNCGT-0023-JP181AA6BH07AA_orig.igs
JP181AA6BH08,2020-05-18 07:31:17.174531,MVNCGT-0023-JP181AA6BH08AA_orig.igs
JP181A1DWG00,2020-05-18 07:31:17.402519,MVNCGT-0024-JP181A1DWG00AB_orig.stp
JP181A1DWG01,2020-05-18 07:31:17.586612,MVNCGT-0024-JP181A1DWG01AA_orig.stp
JP181A1DWG02,2020-05-18 07:31:17.788672,MVNCGT-0024-JP181A1DWG02AA_orig.stp
JP181A4KA200,2020-05-18 07:31:17.996646,MVNCGT-0025-JP181A4KA200AB_orig.stp
JP181B2PGT00,2020-05-18 07:31:18.303053,MVNCGT-0033-JP181B2PGT00AB_orig.SLDPRT
JP181BEY1700,2020-05-18 07:31:18.514135,MVNCGT-0035-JP181BEY1700AB_orig.stp
JP181BS22R00,2020-05-18 07:31:18.768017,MVNCGT-0034-JP181BS22R00AB_orig.step
JP181BEYF100,2020-05-18 07:31:19.047570,MVNCGT-0028-JP181BEYF100AB_orig.SLDPRT
JP181BPSHX00,2020-05-18 07:31:19.432571,MVNCGT-0029-JP181BPSHX00AB_orig.stp
JP181B4M7700,2020-05-18 07:31:19.783947,MVNCGT-0030-JP181B4M7700AB_orig.stp
JP181BBAZT00,2020-05-18 07:31:20.096324,MVNCGT-0031-JP181BBAZT00AB_orig.stp
JP181BK05B00,2020-05-18 07:31:20.326134,MVNCGT-0026-JP181BK05B00AB_orig.step
JP181BKEW900,2020-05-18 07:31:20.557017,MVNCGT-0032-JP181BKEW900AB_orig.SLDPRT
JP181CJYFL00,2020-05-18 07:31:20.812698,MVNCGT-0036-JP181CJYFL00AB_orig.SLDPRT
JP181CTYWF00,2020-05-18 07:31:21.066503,MVNCGT-0037-JP181CTYWF00AB_orig.SLDPRT
JP181CXCKP00,2020-05-18 07:31:21.268563,MVNCGT-0040-JP181CXCKP00AB_orig.SLDPRT
JP181G6ZZL00,2020-05-18 07:31:21.569998,MVNCGT-0058-JP181G6ZZL00AB_orig.SLDPRT
JP181GX13800,2020-05-18 07:31:21.842696,MVNCGT-0047-JP181GX13800AA_orig.SLDPRT
JP181G7W9900,2020-05-18 07:31:22.048803,MVNCGT-0045-JP181G7W9900AC_orig.step
JP181GBJSL00,2020-05-18 07:31:22.298549,MVNCGT-0055-JP181GBJSL00AB_orig.xmt_txt
JP181GMF2100,2020-05-18 07:31:22.494559,MVNCGT-0056-JP181GMF2100AB_orig.xmt_txt
JP181GSEKH00,2020-05-18 07:31:22.706482,MVNCGT-0057-JP181GSEKH00AB_orig.xmt_txt
JP181G5CB100,2020-05-18 07:31:23.149183,MVNCGT-0059-JP181G5CB100AA_orig.prt
JP181G945W00,2020-05-18 07:31:23.441663,MVNCGT-0048-JP181G945W00AA_orig.stp
JP181G4MEW00,2020-05-18 07:31:23.711263,MVNCGT-0054-JP181G4MEW00AB_orig.SLDPRT
JP181GG7NT00,2020-05-18 07:31:23.907245,MVNCGT-0053-JP181GG7NT00AA_orig.x_b
JP181HAM9R00,2020-05-18 07:31:24.188783,MVNCGT-0061-JP181HAM9R00AB_orig.SLDPRT
JP181H5GGD00,2020-05-18 07:31:24.409634,MVNCGT-0064-JP181H5GGD00AB_orig.x_t
JP181H8Y2800,2020-05-18 07:31:24.665460,MVNCGT-0065-JP181H8Y2800AB_orig.x_t
JP181HL8BE00,2020-05-18 07:31:24.859480,MVNCGT-0066-JP181HL8BE00AB_orig.x_t
JP181HLTRR00,2020-05-18 07:31:25.097218,MVNCGT-0063-JP181HLTRR00AA_orig.SAT
JP181HG1FT00,2020-05-18 07:31:25.780390,MVNCGT-0062-JP181HG1FT00AB_orig.SLDPRT
JP181J584H00,2020-05-18 07:31:26.045021,MVNCGT-0068-JP181J584H00AA_orig.SLDPRT
JP181JNR0P00,2020-05-18 07:31:26.334671,MVNCGT-0077-JP181JNR0P00AB_orig.sldprt
JP181JN4K000,2020-05-18 07:31:26.611721,MVNCGT-0076-JP181JN4K000AB_orig.sldprt
JP181JBJDS00,2020-05-18 07:31:26.875403,MVNCGT-0069-JP181JBJDS00AB_orig.stp
JP181K3E9B00,2020-05-18 07:31:27.136108,MVNCGT-0090-JP181K3E9B00AB_orig.igs
JP181K13E300,2020-05-18 07:31:27.417645,MVNCGT-0091-JP181K13E300AA_orig.igs
JP181KMENZ00,2020-05-18 07:31:27.698535,MVNCGT-0082-JP181KMENZ00AB_orig.SLDPRT
JP181K19JP00,2020-05-18 07:31:27.978142,MVNCGT-0088-JP181K19JP00AB_orig.SLDPRT
JP181KLXE100,2020-05-18 07:31:28.197065,MVNCGT-0089-JP181KLXE100AB_orig.sat
JP181KTDZ300,2020-05-18 07:31:28.912977,MVNCGT-0087-JP181KTDZ300AA_orig.igs
JP181KTDZ301,2020-05-18 07:31:29.562605,MVNCGT-0087-JP181KTDZ301AA_orig.igs
JP181KDFW600,2020-05-18 07:31:29.781614,MVNCGT-0084-JP181KDFW600AB_orig.stp
JP181KK56500,2020-05-18 07:31:30.050246,MVNCGT-0083-JP181KK56500AB_orig.stp
JP181N03XL00,2020-05-18 07:31:30.315903,MVNCGT-0095-JP181N03XL00AB_orig.ipt
JP181NESMH00,2020-05-18 07:31:30.572570,MVNCGT-0094-JP181NESMH00AB_orig.ipt
JP181PA0AL00,2020-05-18 07:31:30.847299,MVNCGT-0105-JP181PA0AL00AB_orig.SLDPRT
JP181P68FB00,2020-05-18 07:31:33.187259,MVNCGT-0104-JP181P68FB00AB_orig.igs
JP181P7H0500,2020-05-18 07:31:34.805348,MVNCGT-0103-JP181P7H0500AB_orig.igs
JP181PKX5900,2020-05-18 07:31:35.059096,MVNCGT-0106-JP181PKX5900AA_orig.stp
JP181P0WK200,2020-05-18 07:31:35.998266,MVNCGT-0108-JP181P0WK200AA_orig.stp
JP181P0WK201,2020-05-18 07:31:37.087404,MVNCGT-0108-JP181P0WK201AA_orig.stp
JP181P0WK202,2020-05-18 07:31:38.022199,MVNCGT-0108-JP181P0WK202AA_orig.stp
JP181P0WK203,2020-05-18 07:31:38.872955,MVNCGT-0108-JP181P0WK203AA_orig.stp
JP181P0WK204,2020-05-18 07:31:39.683744,MVNCGT-0108-JP181P0WK204AA_orig.stp
JP181P0WK205,2020-05-18 07:31:40.477998,MVNCGT-0108-JP181P0WK205AA_orig.stp
JP181P0WK206,2020-05-18 07:31:41.312642,MVNCGT-0108-JP181P0WK206AA_orig.stp
JP181P0WK207,2020-05-18 07:31:42.118266,MVNCGT-0108-JP181P0WK207AA_orig.stp
JP181P0WK208,2020-05-18 07:31:43.004810,MVNCGT-0108-JP181P0WK208AA_orig.stp
JP181P0WK209,2020-05-18 07:31:43.765341,MVNCGT-0108-JP181P0WK209AA_orig.stp
JP181P0WK20A,2020-05-18 07:31:44.504705,MVNCGT-0108-JP181P0WK20AAA_orig.stp
JP181P0WK20B,2020-05-18 07:31:45.243244,MVNCGT-0108-JP181P0WK20BAA_orig.stp
JP181P0WK20C,2020-05-18 07:31:45.998429,MVNCGT-0108-JP181P0WK20CAA_orig.stp
JP181P0WK20D,2020-05-18 07:31:46.825185,MVNCGT-0108-JP181P0WK20DAA_orig.stp
JP181P0WK20E,2020-05-18 07:31:47.606275,MVNCGT-0108-JP181P0WK20EAA_orig.stp
JP181P0WK20F,2020-05-18 07:31:48.354991,MVNCGT-0108-JP181P0WK20FAA_orig.stp
JP181P0WK20G,2020-05-18 07:31:49.094267,MVNCGT-0108-JP181P0WK20GAA_orig.stp
JP181P0WK20H,2020-05-18 07:31:49.830635,MVNCGT-0108-JP181P0WK20HAA_orig.stp
JP181P0WK20J,2020-05-18 07:31:50.639335,MVNCGT-0108-JP181P0WK20JAA_orig.stp
JP181P0WK20K,2020-05-18 07:31:51.611287,MVNCGT-0108-JP181P0WK20KAA_orig.stp
JP181P0WK20L,2020-05-18 07:31:52.625667,MVNCGT-0108-JP181P0WK20LAA_orig.stp
JP181P0WK20M,2020-05-18 07:31:53.578716,MVNCGT-0108-JP181P0WK20MAA_orig.stp
JP181P0WK20N,2020-05-18 07:31:54.422497,MVNCGT-0108-JP181P0WK20NAA_orig.stp
JP181P0WK20P,2020-05-18 07:31:55.183544,MVNCGT-0108-JP181P0WK20PAA_orig.stp
JP181PD74L00,2020-05-18 07:31:55.413367,MVNCGT-0109-JP181PD74L00AB_orig.stp
JP181PMC3D00,2020-05-18 07:31:55.641234,MVNCGT-0110-JP181PMC3D00AB_orig.stp
JP181P4K2400,2020-05-18 07:31:56.479878,MVNCGT-0107-JP181P4K2400AA_orig.stp
JP181P4K2401,2020-05-18 07:31:57.253059,MVNCGT-0107-JP181P4K2401AA_orig.stp
JP181P4K2402,2020-05-18 07:31:57.992273,MVNCGT-0107-JP181P4K2402AA_orig.stp
JP181P4K2403,2020-05-18 07:31:58.724092,MVNCGT-0107-JP181P4K2403AA_orig.stp
JP181P4K2404,2020-05-18 07:31:59.455291,MVNCGT-0107-JP181P4K2404AA_orig.stp
JP181P4K2405,2020-05-18 07:32:00.205899,MVNCGT-0107-JP181P4K2405AA_orig.stp
JP181P4K2406,2020-05-18 07:32:01.059166,MVNCGT-0107-JP181P4K2406AA_orig.stp
JP181P4K2407,2020-05-18 07:32:02.052685,MVNCGT-0107-JP181P4K2407AA_orig.stp
JP181P4K2408,2020-05-18 07:32:03.833809,MVNCGT-0107-JP181P4K2408AA_orig.stp
